Game,StdDev_Sentiment,TotalNegative,TotalPositive,StdDev_ContainWord
ToeJam & Earl III: Mission to Earth,12,6,14,0.118899326168963
ToeJam & Earl: Back in the Groove,6,10,14,9.40101733956287e-02
ToeJam & Earl: Back in the Groove!,0,4,4,7.92817888472546e-02
Toki,2,12,14,8.00980324685045e-02
Toki Tori,16,16,22,9.18935064087379e-02
Toki Tori 2,0,4,4,7.92817888472546e-02
Toki Tori 2 +,0,8,8,7.92778959013954e-02
Toki Tori 3D,0,4,4,7.92817888472546e-02
Tokobot,16,6,18,0.131436411847117
Tokobot Plus: Mysteries of the Karakuri,2,10,14,0.135881572333674
Tokyo 42,-10,26,24,0.140840402304514
Tokyo Crash Mobs,-4,8,8,0.101061793551899
Tokyo Dark: Remembrance,26,10,22,0.114685083191638
Tokyo Ghoul: re Call to Exist,6,8,12,8.52447447485066e-02
Tokyo Jungle,16,12,20,0.175021240711631
Tokyo Mirage Sessions #FE,0,4,4,7.92817888472546e-02
Tokyo Mirage Sessions #FE Encore,0,4,4,7.92817888472546e-02
Tokyo School Life,0,10,12,0.145649946428139
Tokyo Twilight Ghost Hunters,0,4,4,7.92817888472546e-02
Tokyo Twilight Ghost Hunters: Daybreak Special Gigs,0,4,4,7.92817888472546e-02
Tokyo Warfare Turbo,0,4,4,7.92817888472546e-02
Tokyo Xanadu eX+,0,4,4,7.92817888472546e-02
Tokyo Xtreme Racer 2,6,4,6,9.90952293689209e-02
Tokyo Xtreme Racer 3,24,6,20,0.15087441159313
Tokyo Xtreme Racer Advance,0,4,4,7.92817888472546e-02
Tokyo Xtreme Racer DRIFT,0,4,4,7.92817888472546e-02
Tokyo Xtreme Racer DRIFT 2,0,4,4,7.92817888472546e-02
Tokyo Xtreme Racer Zero,4,6,10,0.101061793551899
Tom & Jerry in War of the Whiskers,70,18,48,0.153876102816942
"Tom Clancy's Classic Trilogy",0,4,4,7.92817888472546e-02
"Tom Clancy's EndWar",-10,34,32,0.138732502627717
"Tom Clancy's Ghost Recon",8,22,28,0.102023725988681
"Tom Clancy's Ghost Recon 2",-26,28,18,0.114984022964126
"Tom Clancy's Ghost Recon 2 Summit Strike",8,4,8,9.70872507057596e-02
"Tom Clancy's Ghost Recon Advanced Warfighter",22,18,28,0.127923953553831
"Tom Clancy's Ghost Recon Advanced Warfighter 2",14,12,16,9.7761247435956e-02
"Tom Clancy's Ghost Recon Predator",2,10,10,0.146991845764593
"Tom Clancy's Ghost Recon: Breakpoint",-42,36,16,0.125838470941456
"Tom Clancy's Ghost Recon: Future Soldier",-10,20,18,0.114709296022969
"Tom Clancy's Ghost Recon: Future Soldier - Arctic Strike",0,8,8,7.92778959013954e-02
"Tom Clancy's Ghost Recon: Future Soldier - Khyber Strike",0,4,4,7.92817888472546e-02
"Tom Clancy's Ghost Recon: Future Soldier - Raven Strike",0,4,4,7.92817888472546e-02
"Tom Clancy's Ghost Recon: Island Thunder",-24,16,8,0.155995155643623
"Tom Clancy's Ghost Recon: Jungle Storm",0,4,4,7.92817888472546e-02
"Tom Clancy's Ghost Recon: Shadow Wars",14,10,18,0.149615829820078
"Tom Clancy's Ghost Recon: Wildlands",0,8,8,7.92778959013954e-02
"Tom Clancy's Ghost Recon: Wildlands - Fallen Ghosts",0,6,8,9.29661379690391e-02
"Tom Clancy's Ghost Recon: Wildlands - Narco Road",0,4,4,7.92817888472546e-02
"Tom Clancy's HAWX",0,8,8,7.92778959013954e-02
"Tom Clancy's HAWX 2",4,24,30,0.12217316266797
"Tom Clancy's Rainbow Six 3",20,14,24,0.101049748774168
"Tom Clancy's Rainbow Six 3: Black Arrow",8,8,12,0.125345667226369
"Tom Clancy's Rainbow Six Critical Hour",0,4,4,7.92817888472546e-02
"Tom Clancy's Rainbow Six Siege",6,12,14,8.63887772921831e-02
"Tom Clancy's Rainbow Six Siege - Operation White Noise",0,4,4,7.92817888472546e-02
"Tom Clancy's Rainbow Six Vegas",-12,34,32,0.125344846339993
"Tom Clancy's Rainbow Six Vegas 2",6,12,14,0.119738358027449
"Tom Clancy's Rainbow Six: Lockdown",-14,24,18,0.105491498533855
"Tom Clancy's Rainbow Six: Rogue Spear",-10,18,14,0.126126537392818
"Tom Clancy's Splinter Cell",14,16,24,8.80748244244944e-02
"Tom Clancy's Splinter Cell 3D",6,4,6,9.90952293689209e-02
"Tom Clancy's Splinter Cell Chaos Theory",-12,28,24,0.124295875676612
"Tom Clancy's Splinter Cell Classic Trilogy HD",0,6,6,9.7099964285426e-02
"Tom Clancy's Splinter Cell Double Agent",44,24,46,9.77533348034764e-02
"Tom Clancy's Splinter Cell Essentials",0,4,4,7.92817888472546e-02
"Tom Clancy's Splinter Cell Pandora Tomorrow",14,18,26,9.24270481049265e-02
"Tom Clancy's Splinter Cell: Blacklist",0,20,20,9.97541987270016e-02
"Tom Clancy's Splinter Cell: Conviction",0,4,4,7.92817888472546e-02
"Tom Clancy's Splinter Cell: Conviction - Deniable Ops Insurgency Pack",36,6,22,0.168033376733542
"Tom Clancy's The Division",0,8,8,7.92778959013954e-02
"Tom Clancy's The Division - Survival",-10,16,14,0.127674253408279
"Tom Clancy's The Division - The Last Stand",2,6,8,9.91014575624044e-02
"Tom Clancy's The Division - Underground",0,8,8,7.92778959013954e-02
"Tom Clancy's The Division 2",0,20,20,0.142920259341689
"Tom Clancy's The Division 2: Warlords of New York",-24,26,16,0.106102594884341
"Tom Clancy's The Division: Gold Edition",0,4,4,7.92817888472546e-02
Tom and Jerry Tales,0,4,4,7.92817888472546e-02
Tom and Jerry in Fists of Furry,28,8,24,0.153429999287574
Tom and Jerry: The Magic Ring,-6,10,8,0.144290221632012
Tomb Raider,24,22,38,0.136345160776061
Tomb Raider III,4,12,12,0.156064380023992
Tomb Raider Underworld: Beneath the Ashes,14,6,12,0.126882995274898
"Tomb Raider Underworld: Lara's Shadow",4,12,16,0.153526513856469
Tomb Raider: Anniversary,-36,58,44,0.15935942987826
Tomb Raider: Chronicles,6,4,6,9.90952293689209e-02
Tomb Raider: Definitive Edition,0,8,8,7.92778959013954e-02
Tomb Raider: Legend,-30,58,52,0.120277376559052
Tomb Raider: The Prophecy,20,6,14,0.14009666767054
Tomb Raider: Underworld,0,16,16,7.92759496435017e-02
Tomena Sanner,16,8,16,0.168152710160084
Tomodachi Life,4,12,14,0.168180236618445
"Tomoyo After: It's a Wonderful Life - CS Edition",0,4,4,7.92817888472546e-02
Tonight We Riot,0,14,16,0.168182071555481
Tony Hawk Ride,-14,32,34,0.135870153046126
"Tony Hawk's American Sk8land",-2,8,10,0.117258689092774
"Tony Hawk's American Wasteland",-12,24,22,0.102022780872121
"Tony Hawk's Downhill Jam",18,20,32,0.112690294488757
"Tony Hawk's Pro Skater",0,4,4,7.92817888472546e-02
"Tony Hawk's Pro Skater 1 + 2",10,26,34,0.10221554330582
"Tony Hawk's Pro Skater 2",4,22,24,9.50483216910196e-02
"Tony Hawk's Pro Skater 2x",4,12,14,0.148320564812218
"Tony Hawk's Pro Skater 3",22,30,42,0.106724491297048
"Tony Hawk's Pro Skater 4",18,28,42,0.106725647738899
"Tony Hawk's Pro Skater 5",-8,12,8,8.86319007476699e-02
"Tony Hawk's Pro Skater HD",0,8,8,7.92778959013954e-02
"Tony Hawk's Project 8",-10,30,30,0.10449575770895
"Tony Hawk's Proving Ground",-2,20,22,9.02797308035224e-02
"Tony Hawk's Underground",38,24,38,0.121755603520491
"Tony Hawk's Underground 2",2,20,22,8.91853892908488e-02
"Tony Hawk's Underground 2 Remix",0,6,6,9.7099964285426e-02
Tony Hawk: Shred,2,40,40,0.153091382517339
"Tony Stewart's Sprint Car Racing",-4,6,4,8.86362530225011e-02
Too Human,-18,20,12,0.171613697593367
Tools Up!,18,16,24,9.24253789011333e-02
Toon Tanks,0,4,4,7.92817888472546e-02
Tooth and Tail,-18,18,10,0.157280194778466
Top Angler,18,8,14,0.109442349880868
Top Darts,16,6,12,0.134392077945828
Top Gear Dare Devil,12,6,12,0.122158708321536
Top Gear RPM Tuning,2,8,10,0.117258689092774
Top Gear Rally,4,4,6,8.86362530225011e-02
Top Gun,-32,16,4,0.155939754013794
Top Gun: Combat Zones,-26,24,12,0.122950095770481
Top Gun: Hard Lock,-4,18,18,0.135874900188506
Top Hand Rodeo Tour,0,4,4,7.92817888472546e-02
Top Model 3D,0,4,4,7.92817888472546e-02
Top Run,0,8,8,7.92778959013954e-02
Top Spin,16,16,26,0.153512945211108
Top Spin 2,0,8,8,7.92778959013954e-02
Top Spin 3,4,22,24,0.116691699393705
Top Spin 4,24,18,30,0.118904517882115
Topatoi: Spinning Through The Worlds,10,6,10,0.120547074627162
Torchlight,-2,12,10,0.13874257441472
Torchlight II,16,16,22,0.108548899639063
Torchlight III,-14,24,20,9.75947738168981e-02
Toree 3D,0,4,4,7.92817888472546e-02
Toren,-8,8,4,9.70872507057596e-02
Toribash: Violence Perfected,-2,10,10,0.132959021674044
Torino 2006 - the Official Video Game of the XX Olympic Winter Games,-4,14,14,0.117252931380508
Tork: Prehistoric Punk,0,4,4,7.92817888472546e-02
Torment: Tides of Numenera,0,8,8,7.92778959013954e-02
Torn,-6,18,18,0.178380132395823
Torn Tales: Rebound Edition,0,4,4,7.92817888472546e-02
Tornado Outbreak,24,14,26,0.110928913346852
Torneko:  The Last Hope,0,4,4,7.92817888472546e-02
Toro,0,8,8,7.92778959013954e-02
TorqueL,0,4,4,7.92817888472546e-02
TorqueL: Physics Modified Edition,0,4,4,7.92817888472546e-02
Total Immersion Racing,-6,10,8,8.97345507848404e-02
Total Jigsaw,0,4,4,7.92817888472546e-02
"Total Overdose: A Gunslinger's Tale in Mexico",6,14,14,0.119738358027449
Total Party Kill,0,4,4,7.92817888472546e-02
Total Tank Simulator,0,4,4,7.92817888472546e-02
Total War: Rome Remastered,4,6,8,9.29628184018827e-02
Total War: Three Kingdoms - A World Betrayed,-4,6,4,8.86362530225011e-02
Total War: Three Kingdoms - Eight Princes,-2,8,8,0.106735651971111
Total War: Three Kingdoms - Fates Divided,-4,6,4,8.86362530225011e-02
Total War: Three Kingdoms - Mandate of Heaven,-12,8,4,0.118899326168963
Total War: Three Kingdoms - The Furious Wild,0,4,4,7.92817888472546e-02
Total War: WARHAMMER II - The Hunter & The Beast,0,4,4,7.92817888472546e-02
Total War: WARHAMMER II - The Shadow & The Blade,0,4,4,7.92817888472546e-02
Total War: WARHAMMER II - The Twisted & The Twilight,12,8,14,0.172774578195072
Total War: WARHAMMER II - The Warden & The Paunch,0,4,4,7.92817888472546e-02
Totaled!,-4,14,10,0.140149524366505
Totally Reliable Delivery Service,-12,28,24,0.102022780872121
Totally Spies! 2: Undercover,0,4,4,7.92817888472546e-02
Totem Topple,-4,10,8,8.40859892616487e-02
TotemBall,-8,8,4,9.70872507057596e-02
Totes the Goat,0,4,4,7.92817888472546e-02
Toto Temple Deluxe,0,12,12,7.92765983802061e-02
Touch Battle Tank 3D,-4,6,4,8.86362530225011e-02
Touch Battle Tank 3D 2,0,4,4,7.92817888472546e-02
Touch Selections,0,4,4,7.92817888472546e-02
Touchdown Fever,0,4,4,7.92817888472546e-02
Touhou Double Focus,0,4,4,7.92817888472546e-02
Touhou Genso Rondo: Bullet Ballet,0,4,4,7.92817888472546e-02
Touhou Genso Wanderer,36,4,22,0.148154020038796
Touhou Genso Wanderer Reloaded,-2,16,18,0.114713330997988
Touhou Hyouibana ~ Antinomy of Common Flowers,0,4,4,7.92817888472546e-02
Touhou Kobuto V: Burst Battle,-20,32,24,0.165809985411406
Touhou Kobuto V: Burst Battle - Koishi Komeiji,0,4,4,7.92817888472546e-02
Touhou Luna Nights,-4,10,8,8.40859892616487e-02
Touhou Mechanical Scrollery,0,4,4,7.92817888472546e-02
Touhou Sky Arena: Matsuri Climax,0,4,4,7.92817888472546e-02
Touhou Spell Bubble,0,4,4,7.92817888472546e-02
Touhou: Scarlet Curiosity,0,4,4,7.92817888472546e-02
Touken Ranbu -ONLINE-,0,4,4,7.92817888472546e-02
Toukiden 2,0,4,4,7.92817888472546e-02
Toukiden: Kiwami,0,4,4,7.92817888472546e-02
Tour de France 2009,0,4,4,7.92817888472546e-02
Tour de France 2011,0,4,4,7.92817888472546e-02
Tour de France 2014,-6,6,4,9.90952293689209e-02
Tour de France 2015,0,8,8,7.92778959013954e-02
Tour de France 2016,10,12,18,0.114709296022969
Tour de France 2017,0,8,8,7.92778959013954e-02
Tour de France 2018,-6,16,16,0.121367565402661
Tour de France 2019,0,8,8,7.92778959013954e-02
Tour de France 2020,4,16,22,9.70932541781342e-02
Touring Karts,0,4,4,7.92817888472546e-02
Tourist Trophy,-4,8,6,0.104877005922553
Tournament of Legends,0,10,12,0.134428813403635
Towaga: Among Shadows,-12,20,16,9.84297579344819e-02
Tower Bloxx Deluxe,6,4,6,9.90952293689209e-02
Tower Inferno,-4,6,4,8.86362530225011e-02
Tower Of Babel,0,4,4,7.92817888472546e-02
Tower of Babel - no mercy,-4,6,4,8.86362530225011e-02
Tower of Guns,0,8,8,7.92778959013954e-02
Tower of Time,-2,18,18,9.08226588566444e-02
TowerFall,10,12,20,0.159785483621331
TowerFall Ascension,10,12,18,0.124559591706309
TowerFall: Dark World,8,8,10,0.125345667226369
Townsmen: A Kingdom Rebuilt,-4,14,12,8.25132841977151e-02
Toxic Grind,0,4,4,7.92817888472546e-02
Toy Defense,0,4,4,7.92817888472546e-02
Toy Home,14,4,10,0.113826593854509
Toy Odyssey: The Lost and Found,0,8,8,7.92778959013954e-02
Toy Soldiers,-42,24,6,0.173727986023815
Toy Soldiers: Cold War,0,4,4,7.92817888472546e-02
Toy Soldiers: Cold War - Evil Empire,0,4,4,7.92817888472546e-02
Toy Soldiers: Cold War - Napalm,0,4,4,7.92817888472546e-02
Toy Soldiers: War Chest,14,12,18,0.122968917303578
Toy Story 2: Buzz Lightyear to the Rescue,0,4,4,7.92817888472546e-02
Toy Story 2: Buzz Lightyear to the Rescue!,4,12,12,0.106730410967844
Toy Story 3,22,12,24,0.118068382021307
Toy Story Mania!,24,16,30,0.112103031226163
Toy Story Racer,-12,14,8,0.122158708321536
Toy Stunt Bike,42,8,24,0.193009625216112
"Toy Stunt Bike: Tiptop's Trials",-8,14,12,0.16817473168721
Toybox Turbos,20,10,20,0.11209867266417
Toys vs Monsters,0,4,4,7.92817888472546e-02
Track & Field,10,4,10,9.90827718074695e-02
Track Lab,-4,6,4,8.86362530225011e-02
Track Mayhem,0,4,4,7.92817888472546e-02
TrackMania: Build to Race,0,4,4,7.92817888472546e-02
Trackmania,2,12,20,0.152243237064859
Trackmania Turbo,0,8,8,7.92778959013954e-02
Tracks - Toybox Edition,0,4,4,7.92817888472546e-02
Tracks: The Train Set Game,0,4,4,7.92817888472546e-02
Traffic Jams,0,4,4,7.92817888472546e-02
Traffix,0,8,8,7.92778959013954e-02
Trailblazer,0,4,4,7.92817888472546e-02
Trailblazers,-2,20,18,0.102983238955748
Trailmakers,0,8,8,7.92778959013954e-02
Trails and Traces: The Tomb of Thomas Tew,0,8,8,7.92778959013954e-02
Train Sim World,14,12,20,0.111228026064465
Train Sim World 2,-8,16,12,8.56269113599187e-02
Train Sim World 2020,0,4,4,7.92817888472546e-02
"Train Sim World: Founder's Edition",0,4,4,7.92817888472546e-02
Train Station Renovation,0,4,4,7.92817888472546e-02
TrainerVR,-4,6,4,8.86362530225011e-02
Trancelation,0,4,4,7.92817888472546e-02
TransWorld Snowboarding,0,6,6,9.7099964285426e-02
TransWorld Surf,8,14,18,0.113851499606807
TransWorld Surf: Next Wave,0,4,4,7.92817888472546e-02
Transcripted,-10,20,20,0.126126537392818
Transference,0,14,16,0.110350160889984
Transformers,10,6,12,0.117242897208377
Transformers Prime: The Game,0,12,12,7.92765983802061e-02
Transformers: Battlegrounds,0,12,12,7.92765983802061e-02
Transformers: Cybertron Adventures,-40,22,10,0.189948654589917
Transformers: Dark of the Moon,0,8,8,7.92778959013954e-02
Transformers: Dark of the Moon - Stealth Force Edition,-2,16,14,0.112988215137661
Transformers: Devastation,40,18,28,0.138236558209083
Transformers: Fall of Cybertron,-2,18,18,0.101703892315073
Transformers: Revenge of the Fallen,-46,50,38,0.13293687872641
Transformers: Rise of the Dark Spark,0,24,24,7.92753009227233e-02
Transformers: The Game,-2,30,30,9.66869063794411e-02
Transformers: War for Cybertron,26,12,24,0.126104516760065
Transient,2,8,10,0.113859123096937
Transistor,0,8,8,7.92778959013954e-02
Transport Fever 2,-10,10,6,0.106718302927643
Transport Giant,0,4,4,7.92817888472546e-02
Transport INC,6,4,6,9.90952293689209e-02
Transpose,0,4,4,7.92817888472546e-02
Trapt,-12,14,12,0.137299859051454
Trash Panic,0,8,12,0.131473973157263
Trauma Center: New Blood,0,4,4,7.92817888472546e-02
Trauma Center: Second Opinion,-4,14,12,0.145647827621502
Trauma Team,0,4,4,7.92817888472546e-02
Travel Adventures with Hello Kitty,0,4,4,7.92817888472546e-02
Travis Strikes Again: No More Heroes,0,4,4,7.92817888472546e-02
Travis Strikes Again: No More Heroes - Additional Content Vol. 1: Black Dandelion,0,4,4,7.92817888472546e-02
Travis Strikes Again: No More Heroes - Additional Content Vol. 2: Bubblegum Fatale,0,4,4,7.92817888472546e-02
Travis Strikes Again: No More Heroes - Complete Edition,26,12,22,0.130693472649816
Traxxpad,0,4,4,7.92817888472546e-02
Treachery in Beatdown City,0,8,8,7.92778959013954e-02
Treadnauts,0,12,12,7.92765983802061e-02
Treasure Stack,-8,12,8,8.86319007476699e-02
Tree Trunk Brook,0,4,4,7.92817888472546e-02
Trenches Generals,0,4,4,7.92817888472546e-02
Tri-Strip,0,4,4,7.92817888472546e-02
Trials Evolution,0,4,4,7.92817888472546e-02
Trials Evolution: Origin of Pain,0,4,4,7.92817888472546e-02
Trials Evolution: The Riders of Doom,-4,6,4,8.86362530225011e-02
Trials Fusion,0,12,12,7.92765983802061e-02
Trials Fusion: Awesome Level Max,0,8,8,7.92778959013954e-02
Trials Fusion: Empire of the Sky,0,4,4,7.92817888472546e-02
Trials Fusion: Riders of the Rustlands,0,4,4,7.92817888472546e-02
Trials Fusion: The Awesome MAX Edition,0,8,8,7.92778959013954e-02
Trials HD,-4,12,12,0.142925118280553
Trials HD: Big Thrills,24,4,16,0.131389445109206
Trials Rising,-4,14,12,8.25132841977151e-02
Trials of Fire,-2,8,6,0.113859123096937
Trials of Mana,44,16,38,0.132426248566909
Trials of the Blood Dragon,-22,18,10,0.119720317330806
Tribal Pass,0,4,4,7.92817888472546e-02
Tribes Aerial Assault,0,4,4,7.92817888472546e-02
Tricky Towers,-12,22,16,9.97511054616508e-02
Trigger Man,-36,28,14,0.112089267978118
Triggerheart Exelica,0,4,4,7.92817888472546e-02
Trine,0,4,4,7.92817888472546e-02
Trine 2,0,8,8,7.92778959013954e-02
Trine 2: Complete Story,-10,14,8,8.97311120042056e-02
"Trine 2: Director's Cut",-4,6,4,8.86362530225011e-02
Trine 3: The Artifacts of Power,0,8,8,7.92778959013954e-02
Trine 4: The Nightmare Prince,12,16,20,8.97323478179754e-02
Trine: Enchanted Edition,0,12,12,7.92765983802061e-02
Trine: Ultimate Collection,0,4,4,7.92817888472546e-02
Tringo,0,4,4,7.92817888472546e-02
Trinity Universe,0,4,4,7.92817888472546e-02
"Trinity: Souls of Zill O'll",0,4,4,7.92817888472546e-02
Triple Crown Snowboarding,0,4,4,7.92817888472546e-02
Triple Play 2002,-10,18,16,0.124559591706309
Triple Play Baseball,22,8,22,0.10200411214845
Triple Running Sports,0,4,4,7.92817888472546e-02
Triple Shot Sports,0,4,4,7.92817888472546e-02
Triple Throwing Sports,0,4,4,7.92817888472546e-02
Trivial Pursuit,38,18,36,0.107171324344264
Trivial Pursuit Live!,12,6,14,0.115548039827948
Trivial Pursuit Unhinged,4,14,16,0.110349461814202
Trivial Pursuit: Bet You Know It,0,4,4,7.92817888472546e-02
Troll and I,0,12,12,7.92765983802061e-02
Trollhunters: Defenders of Arcadia,8,18,22,8.86323358693801e-02
Trollz: Hair Affair!,0,4,4,7.92817888472546e-02
Tron,0,4,4,7.92817888472546e-02
Tron 2.0: Killer App,-6,14,12,0.105805396808638
Tropico 3,0,4,4,7.92817888472546e-02
Tropico 4,12,12,16,0.175033582851514
Tropico 4: Gold Edition,0,4,4,7.92817888472546e-02
Tropico 4: Modern Times,0,4,4,7.92817888472546e-02
Tropico 4: Voodoo,0,4,4,7.92817888472546e-02
Tropico 5,6,12,14,0.114711986022085
Tropico 5 Penultimate Edition,0,4,4,7.92817888472546e-02
Tropico 6,-4,14,12,8.25132841977151e-02
Tropico 6: Spitter,0,4,4,7.92817888472546e-02
Tropico 6: The Llama of Wall Street,0,4,4,7.92817888472546e-02
Trouble Witches Neo!,8,8,12,0.140142918369736
TroubleDays,0,4,4,7.92817888472546e-02
Troubleshooter,0,4,4,7.92817888472546e-02
Trouserheart,0,4,4,7.92817888472546e-02
Trove,-4,10,8,8.40859892616487e-02
Trover Saves the Universe,4,16,20,0.112113734806526
Truberbrook,22,24,36,0.13682591142349
Truck & Logistics Simulator,16,6,12,0.134392077945828
Truck Driver,0,8,8,7.92778959013954e-02
Truck Racing Championship,0,12,12,7.92765983802061e-02
True Crime: New York City,14,12,20,8.93647958513311e-02
True Crime: Streets of LA,-26,38,26,0.137776532835566
